species,plant_date,plant_type,dbh,plot_size
Tristaniopsis laurina :: Swamp Myrtle,2003-02-06 00:00:00.000000 UTC,Tree,3,2X2
Tristaniopsis laurina :: Swamp Myrtle,1996-02-22 00:00:00.000000 UTC,Tree,3,2X2
Tristaniopsis laurina :: Swamp Myrtle,2006-11-28 00:00:00.000000 UTC,Tree,3,2X3
Tristaniopsis laurina :: Swamp Myrtle,2008-02-24 00:00:00.000000 UTC,Tree,3,2X3
Tristaniopsis laurina :: Swamp Myrtle,2008-02-24 00:00:00.000000 UTC,Tree,3,2X3
Tristaniopsis laurina :: Swamp Myrtle,2006-09-30 00:00:00.000000 UTC,Tree,3,2X3
Tristaniopsis laurina :: Swamp Myrtle,2006-03-30 00:00:00.000000 UTC,Tree,3,2X3
Tristaniopsis laurina :: Swamp Myrtle,2001-06-27 00:00:00.000000 UTC,Tree,3,2X3
Tristaniopsis laurina :: Swamp Myrtle,1998-02-18 00:00:00.000000 UTC,Tree,3,2x2
Tristaniopsis laurina :: Swamp Myrtle,2015-03-06 00:00:00.000000 UTC,Tree,3,2x3
Tristaniopsis laurina :: Swamp Myrtle,2007-03-10 00:00:00.000000 UTC,Tree,3,2x5
Tristaniopsis laurina :: Swamp Myrtle,1998-12-04 00:00:00.000000 UTC,Tree,3,3X4
Tristaniopsis laurina :: Swamp Myrtle,2016-02-19 00:00:00.000000 UTC,Tree,3,3X4
Tristaniopsis laurina :: Swamp Myrtle,2008-04-22 00:00:00.000000 UTC,Tree,3,3X5
Tristaniopsis laurina :: Swamp Myrtle,2014-04-28 00:00:00.000000 UTC,Tree,3,3x4
Tristaniopsis laurina :: Swamp Myrtle,2013-06-17 00:00:00.000000 UTC,Tree,3,3x5
Tristaniopsis laurina :: Swamp Myrtle,2015-03-02 16:22:00.000000 UTC,Tree,3,3x6
Acacia melanoxylon :: Blackwood Acacia,2004-03-25 00:00:00.000000 UTC,Tree,3,6x3
Pittosporum undulatum :: Victorian Box,2006-03-11 00:00:00.000000 UTC,Tree,3,2X2
Pittosporum undulatum :: Victorian Box,2006-11-28 00:00:00.000000 UTC,Tree,3,2X2
Pittosporum undulatum :: Victorian Box,2007-06-29 00:00:00.000000 UTC,Tree,3,2X3
Pittosporum undulatum :: Victorian Box,2013-03-16 00:00:00.000000 UTC,Tree,3,2x2
Pittosporum undulatum :: Victorian Box,2016-11-18 00:00:00.000000 UTC,Tree,3,3X4
Pittosporum undulatum :: Victorian Box,2009-12-23 00:00:00.000000 UTC,Tree,3,3X4
Pittosporum undulatum :: Victorian Box,2015-01-06 00:00:00.000000 UTC,Tree,3,3x6
Pittosporum undulatum :: Victorian Box,2011-01-10 00:00:00.000000 UTC,Tree,3,6x6
Rhamnus alaternus :: Italian Buckthorn,2003-02-27 00:00:00.000000 UTC,Tree,3,2X3
Acacia stenophylla :: Shoestring Acacia,1990-10-30 00:00:00.000000 UTC,Tree,3,6x9
Geijera parviflora :: Australian Willow,2017-08-23 00:00:00.000000 UTC,Tree,3,2x3
Magnolia doltsopa :: Himalayan Magnolia,2009-02-26 00:00:00.000000 UTC,Tree,3,2X2
Magnolia doltsopa :: Himalayan Magnolia,2016-03-07 00:00:00.000000 UTC,Tree,3,2x4
Magnolia doltsopa :: Himalayan Magnolia,2016-03-07 00:00:00.000000 UTC,Tree,3,2x4
Magnolia doltsopa :: Himalayan Magnolia,1973-07-20 00:00:00.000000 UTC,Tree,3,3x4
Magnolia grandiflora :: Southern Magnolia,2013-06-25 00:00:00.000000 UTC,Tree,3,2x2
Magnolia grandiflora :: Southern Magnolia,2014-04-04 00:00:00.000000 UTC,Tree,3,2x2
Magnolia grandiflora :: Southern Magnolia,2016-06-12 05:36:00.000000 UTC,Tree,3,3X4
Magnolia grandiflora :: Southern Magnolia,2015-04-28 00:00:00.000000 UTC,Tree,3,3x4
Magnolia grandiflora :: Southern Magnolia,2014-02-24 00:00:00.000000 UTC,Tree,3,3x4
Magnolia grandiflora :: Southern Magnolia,2007-11-26 00:00:00.000000 UTC,Tree,3,5X8
Magnolia grandiflora :: Southern Magnolia,2013-03-30 00:00:00.000000 UTC,Tree,3,5x5
Magnolia grandiflora :: Southern Magnolia,1996-10-28 00:00:00.000000 UTC,Tree,3,6x8
Arbutus 'Marina' :: Hybrid Strawberry Tree,2005-03-21 00:00:00.000000 UTC,Tree,3,2X3
Arbutus 'Marina' :: Hybrid Strawberry Tree,2015-12-22 00:00:00.000000 UTC,Tree,3,3X4
Arbutus 'Marina' :: Hybrid Strawberry Tree,2014-11-12 00:00:00.000000 UTC,Tree,3,6x4
Arbutus 'Marina' :: Hybrid Strawberry Tree,2017-08-11 00:00:00.000000 UTC,Tree,3,7x4
Populus nigra 'Italica' :: Lombardy Poplar,2014-12-11 00:00:00.000000 UTC,Tree,3,6x6
Callistemon viminalis :: Weeping Bottlebrush,1999-05-19 00:00:00.000000 UTC,Tree,3,2X3
Callistemon viminalis :: Weeping Bottlebrush,2004-02-19 00:00:00.000000 UTC,Tree,3,2X3
Callistemon viminalis :: Weeping Bottlebrush,2014-03-15 00:00:00.000000 UTC,Tree,3,2x3
Crataegus phaenopyrum :: Washington Hawthorn,1999-04-27 00:00:00.000000 UTC,Tree,3,9x6
Ginkgo biloba 'Saratoga' :: Ginkgo: Saratoga,2006-03-11 00:00:00.000000 UTC,Tree,3,3X4
Ginkgo biloba 'Saratoga' :: Ginkgo: Saratoga,2007-03-10 00:00:00.000000 UTC,Tree,3,3X4
Ginkgo biloba 'Saratoga' :: Ginkgo: Saratoga,2006-03-11 00:00:00.000000 UTC,Tree,3,3X4
Melaleuca linariifolia :: Flaxleaf Paperbark,2005-12-15 00:00:00.000000 UTC,Tree,3,5x6
Olea europaea 'Fruitless' :: Fruitless Olive,2009-10-17 00:00:00.000000 UTC,Tree,3,3X5
Metrosideros excelsa :: New Zealand Xmas Tree,1992-01-06 00:00:00.000000 UTC,Tree,3,2X2
Metrosideros excelsa :: New Zealand Xmas Tree,1992-01-06 00:00:00.000000 UTC,Tree,3,2X2
Metrosideros excelsa :: New Zealand Xmas Tree,1992-01-06 00:00:00.000000 UTC,Tree,3,2X2
Metrosideros excelsa :: New Zealand Xmas Tree,1992-01-06 00:00:00.000000 UTC,Tree,3,2X2
Metrosideros excelsa :: New Zealand Xmas Tree,1992-01-06 00:00:00.000000 UTC,Tree,3,2X2
Metrosideros excelsa :: New Zealand Xmas Tree,1992-01-06 00:00:00.000000 UTC,Tree,3,6x3
Metrosideros excelsa :: New Zealand Xmas Tree,2017-01-31 00:00:00.000000 UTC,Tree,3,9x9
Photinia fraseri :: Photinia: Chinese photinia,2009-02-26 00:00:00.000000 UTC,Tree,3,2X2
Platanus x hispanica :: Sycamore: London Plane,2008-07-11 00:00:00.000000 UTC,Tree,3,2X2
Platanus x hispanica :: Sycamore: London Plane,2006-11-01 00:00:00.000000 UTC,Tree,3,2X3
Platanus x hispanica :: Sycamore: London Plane,2014-04-28 00:00:00.000000 UTC,Tree,3,4x8
Platanus x hispanica :: Sycamore: London Plane,2014-04-28 00:00:00.000000 UTC,Tree,3,4x8
Platanus x hispanica :: Sycamore: London Plane,2014-12-11 00:00:00.000000 UTC,Tree,3,6x6
Magnolia grandiflora 'Russet' :: Russet Magnolia,2015-05-16 00:00:00.000000 UTC,Tree,3,4x5
Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,2016-04-21 00:00:00.000000 UTC,Tree,3,3X4
Pyrus calleryana 'New Bradford' :: New Bradford Pear,2004-03-17 00:00:00.000000 UTC,Tree,3,3X4
Pyrus calleryana 'New Bradford' :: New Bradford Pear,2014-07-23 00:00:00.000000 UTC,Tree,3,5x5
Robinia x ambigua 'Purple Robe' :: Purple Robe Locust,2013-04-23 00:00:00.000000 UTC,Tree,3,5x6
Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,2003-01-28 00:00:00.000000 UTC,Tree,3,2X2
Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,2004-01-08 00:00:00.000000 UTC,Tree,3,2X2
Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1995-04-01 00:00:00.000000 UTC,Tree,3,2X3
Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,2008-06-05 00:00:00.000000 UTC,Tree,3,2x3
Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,2008-06-05 00:00:00.000000 UTC,Tree,3,2x3
Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,2000-12-14 00:00:00.000000 UTC,Tree,3,3x6
Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1998-06-01 00:00:00.000000 UTC,Tree,3,5x5
Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,2016-11-23 00:00:00.000000 UTC,Tree,3,6x4
Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,2015-01-16 00:00:00.000000 UTC,Tree,3,6x6
Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,2015-03-05 00:00:00.000000 UTC,Tree,3,3X4
Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,2015-04-28 00:00:00.000000 UTC,Tree,3,3x4
Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,2014-11-10 00:00:00.000000 UTC,Tree,3,5x5
Ceanothus 'Ray Hartman' :: California Lilac 'Ray Hartman',2017-04-06 00:00:00.000000 UTC,Tree,3,2x5
Ceanothus 'Ray Hartman' :: California Lilac 'Ray Hartman',2017-04-06 00:00:00.000000 UTC,Tree,3,3x5
Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',2010-01-13 00:00:00.000000 UTC,Tree,3,2X2
Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',2003-02-01 00:00:00.000000 UTC,Tree,3,2X3
Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',2006-09-30 00:00:00.000000 UTC,Tree,3,3X2
Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',1998-12-04 00:00:00.000000 UTC,Tree,3,3X4
Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',2008-06-02 00:00:00.000000 UTC,Tree,3,3c3
Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',2014-12-24 00:00:00.000000 UTC,Tree,3,4x2
Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',2014-09-08 00:00:00.000000 UTC,Tree,3,4x6
Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',2016-05-17 00:00:00.000000 UTC,Tree,3,6X6
Maytenus boaria :: Mayten,2012-01-23 00:00:00.000000 UTC,Tree,4,4x5
Maytenus boaria :: Mayten,1997-10-02 00:00:00.000000 UTC,Tree,4,7x9
Ulmus parvifolia :: Chinese Elm,2002-11-21 00:00:00.000000 UTC,Tree,4,5x4
Ligustrum lucidum :: Glossy Privet,2006-08-19 00:00:00.000000 UTC,Tree,4,2X2
Eriobotrya deflexa :: Bronze Loquat,2011-01-11 00:00:00.000000 UTC,Tree,4,5x6
Lophostemon confertus :: Brisbane Box,2006-02-28 00:00:00.000000 UTC,Tree,4,2X3
Tristaniopsis laurina :: Swamp Myrtle,2007-10-12 00:00:00.000000 UTC,Tree,4,2x3
Tristaniopsis laurina :: Swamp Myrtle,2007-10-12 00:00:00.000000 UTC,Tree,4,2x3
Tristaniopsis laurina :: Swamp Myrtle,2001-03-09 00:00:00.000000 UTC,Tree,4,2x4
Rhamnus alaternus :: Italian Buckthorn,2008-10-31 00:00:00.000000 UTC,Tree,4,2x3
Platanus x hispanica :: Sycamore: London Plane,2008-12-02 00:00:00.000000 UTC,Tree,4,4x8
Platanus x hispanica :: Sycamore: London Plane,2008-12-02 00:00:00.000000 UTC,Tree,4,4x8
Platanus x hispanica :: Sycamore: London Plane,2008-12-02 00:00:00.000000 UTC,Tree,4,4x8
Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,2008-06-05 00:00:00.000000 UTC,Tree,4,2x3
Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,2016-05-02 00:00:00.000000 UTC,Tree,4,2X2
Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',2006-05-04 00:00:00.000000 UTC,Tree,4,1x2
Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',2011-08-17 00:00:00.000000 UTC,Tree,4,2x3
Ginkgo biloba :: Maidenhair Tree,1997-05-26 00:00:00.000000 UTC,Tree,5,2X3
Magnolia grandiflora :: Southern Magnolia,2005-11-30 00:00:00.000000 UTC,Tree,5,4x5
Arbutus 'Marina' :: Hybrid Strawberry Tree,1979-04-10 00:00:00.000000 UTC,Tree,5,4x6
Metrosideros excelsa :: New Zealand Xmas Tree,2010-10-25 00:00:00.000000 UTC,Tree,5,4x6
Platanus x hispanica :: Sycamore: London Plane,2008-12-02 00:00:00.000000 UTC,Tree,5,4x8
Platanus x hispanica :: Sycamore: London Plane,2008-12-02 00:00:00.000000 UTC,Tree,5,4x8
Platanus x hispanica :: Sycamore: London Plane,2008-12-02 00:00:00.000000 UTC,Tree,5,4x8
Platanus x hispanica :: Sycamore: London Plane,2008-12-02 00:00:00.000000 UTC,Tree,5,4x8
Platanus x hispanica :: Sycamore: London Plane,2008-12-02 00:00:00.000000 UTC,Tree,5,4x8
Platanus x hispanica :: Sycamore: London Plane,2008-12-02 00:00:00.000000 UTC,Tree,5,4x8
Platanus x hispanica :: Sycamore: London Plane,2008-12-02 00:00:00.000000 UTC,Tree,5,4x8
Platanus x hispanica :: Sycamore: London Plane,2008-12-02 00:00:00.000000 UTC,Tree,5,4x8
Platanus x hispanica :: Sycamore: London Plane,2008-12-02 00:00:00.000000 UTC,Tree,5,4x8
Platanus x hispanica :: Sycamore: London Plane,2008-12-02 00:00:00.000000 UTC,Tree,5,4x8
Robinia x ambigua 'Purple Robe' :: Purple Robe Locust,1998-08-17 00:00:00.000000 UTC,Tree,5,3x5
Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,2002-11-25 00:00:00.000000 UTC,Tree,5,2X3
Acer rubrum :: Red Maple,1996-08-01 00:00:00.000000 UTC,Tree,6,3X4
Maytenus boaria :: Mayten,1990-10-30 00:00:00.000000 UTC,Tree,6,3x4
Melaleuca spp :: Melaleuca spp,2002-05-08 00:00:00.000000 UTC,Tree,6,4x6
Ginkgo biloba :: Maidenhair Tree,2002-02-04 00:00:00.000000 UTC,Tree,6,2X2
Prunus cerasifera :: Cherry Plum,2007-11-01 00:00:00.000000 UTC,Tree,6,2X2
Prunus cerasifera :: Cherry Plum,2007-03-11 00:00:00.000000 UTC,Tree,6,2X2
Prunus cerasifera :: Cherry Plum,2000-09-26 00:00:00.000000 UTC,Tree,6,2X3
Prunus cerasifera :: Cherry Plum,2000-06-23 00:00:00.000000 UTC,Tree,6,2x2
Acer x freemanii :: Freeman Maple,1999-11-19 00:00:00.000000 UTC,Tree,6,2X2
Melaleuca quinquenervia :: Cajeput,1997-12-16 00:00:00.000000 UTC,Tree,6,3X4
Melaleuca quinquenervia :: Cajeput,1995-08-17 00:00:00.000000 UTC,Tree,6,3X4
Melaleuca quinquenervia :: Cajeput,1999-02-05 00:00:00.000000 UTC,Tree,6,3X4
Melaleuca quinquenervia :: Cajeput,2016-04-28 00:00:00.000000 UTC,Tree,6,3X4
Melaleuca quinquenervia :: Cajeput,2016-04-28 00:00:00.000000 UTC,Tree,6,3X4
Prunus x yedoensis :: Yoshino Cherry,1991-01-25 00:00:00.000000 UTC,Tree,6,3X2
Lagunaria patersonii :: Primrose Tree,2009-01-29 00:00:00.000000 UTC,Tree,6,2X3
Lagunaria patersonii :: Primrose Tree,2007-12-21 00:00:00.000000 UTC,Tree,6,2X3
Lagunaria patersonii :: Primrose Tree,1999-06-16 00:00:00.000000 UTC,Tree,6,2x3
Lophostemon confertus :: Brisbane Box,1998-01-21 00:00:00.000000 UTC,Tree,6,2X2
Lophostemon confertus :: Brisbane Box,1992-06-08 00:00:00.000000 UTC,Tree,6,2X2
Lophostemon confertus :: Brisbane Box,2006-02-28 00:00:00.000000 UTC,Tree,6,2X3
Lophostemon confertus :: Brisbane Box,2006-02-28 00:00:00.000000 UTC,Tree,6,2x3
Lophostemon confertus :: Brisbane Box,1998-02-04 00:00:00.000000 UTC,Tree,6,3X4
Lophostemon confertus :: Brisbane Box,1994-12-30 00:00:00.000000 UTC,Tree,6,3X4
Lophostemon confertus :: Brisbane Box,1990-02-15 00:00:00.000000 UTC,Tree,6,3X4
Lophostemon confertus :: Brisbane Box,1995-09-05 00:00:00.000000 UTC,Tree,6,3X4
Lophostemon confertus :: Brisbane Box,1990-02-15 00:00:00.000000 UTC,Tree,6,3X4
Lophostemon confertus :: Brisbane Box,1995-08-23 00:00:00.000000 UTC,Tree,6,3X4
Lophostemon confertus :: Brisbane Box,2002-05-16 00:00:00.000000 UTC,Tree,6,3x4
Prunus serrulata :: Ornamental Cherry,1999-08-03 00:00:00.000000 UTC,Tree,6,2x2
Tristaniopsis laurina :: Swamp Myrtle,1992-02-25 00:00:00.000000 UTC,Tree,6,3X4
Tristaniopsis laurina :: Swamp Myrtle,1992-02-25 00:00:00.000000 UTC,Tree,6,3X4
Tristaniopsis laurina :: Swamp Myrtle,2007-09-26 00:00:00.000000 UTC,Tree,6,3x9
Corymbia ficifolia :: Red Flowering Gum,1990-02-13 00:00:00.000000 UTC,Tree,6,2X2
Crataegus laevigata :: English Hawthorn,2003-02-26 00:00:00.000000 UTC,Tree,6,2X3
Magnolia doltsopa :: Himalayan Magnolia,2000-04-21 00:00:00.000000 UTC,Tree,6,2X2
Callistemon citrinus :: Lemon Bottlebrush,1992-06-08 00:00:00.000000 UTC,Tree,6,2x2
Callistemon citrinus :: Lemon Bottlebrush,1999-02-16 00:00:00.000000 UTC,Tree,6,3X4
Magnolia grandiflora :: Southern Magnolia,1993-10-18 00:00:00.000000 UTC,Tree,6,3x7
Magnolia grandiflora :: Southern Magnolia,2007-05-04 00:00:00.000000 UTC,Tree,6,5x7
Arbutus 'Marina' :: Hybrid Strawberry Tree,1999-06-26 00:00:00.000000 UTC,Tree,6,2X3
Arbutus 'Marina' :: Hybrid Strawberry Tree,1992-06-10 00:00:00.000000 UTC,Tree,6,3x6
Laurus nobilis :: Sweet Bay: Grecian Laurel,2016-02-02 15:02:00.000000 UTC,Tree,6,5x5
Callistemon viminalis :: Weeping Bottlebrush,1999-06-08 00:00:00.000000 UTC,Tree,6,2X3
Callistemon viminalis :: Weeping Bottlebrush,2002-11-25 00:00:00.000000 UTC,Tree,6,2X3
Callistemon viminalis :: Weeping Bottlebrush,1999-06-08 00:00:00.000000 UTC,Tree,6,2X3
Callistemon viminalis :: Weeping Bottlebrush,1999-06-08 00:00:00.000000 UTC,Tree,6,2X3
Callistemon viminalis :: Weeping Bottlebrush,1999-06-08 00:00:00.000000 UTC,Tree,6,2X3
Callistemon viminalis :: Weeping Bottlebrush,1999-06-16 00:00:00.000000 UTC,Tree,6,2X3
Callistemon viminalis :: Weeping Bottlebrush,1999-06-16 00:00:00.000000 UTC,Tree,6,2X3
Callistemon viminalis :: Weeping Bottlebrush,1999-06-16 00:00:00.000000 UTC,Tree,6,2X3
Callistemon viminalis :: Weeping Bottlebrush,1999-07-12 00:00:00.000000 UTC,Tree,6,2X3
Callistemon viminalis :: Weeping Bottlebrush,1999-06-26 00:00:00.000000 UTC,Tree,6,2X3
Callistemon viminalis :: Weeping Bottlebrush,1999-06-26 00:00:00.000000 UTC,Tree,6,2X3
Callistemon viminalis :: Weeping Bottlebrush,1999-06-26 00:00:00.000000 UTC,Tree,6,2X3
Callistemon viminalis :: Weeping Bottlebrush,2000-12-08 00:00:00.000000 UTC,Tree,6,2X3
Callistemon viminalis :: Weeping Bottlebrush,1999-06-16 00:00:00.000000 UTC,Tree,6,2X3
Callistemon viminalis :: Weeping Bottlebrush,1999-06-16 00:00:00.000000 UTC,Tree,6,2X3
Callistemon viminalis :: Weeping Bottlebrush,1999-06-08 00:00:00.000000 UTC,Tree,6,2x3
Callistemon viminalis :: Weeping Bottlebrush,1999-06-08 00:00:00.000000 UTC,Tree,6,2x3
Callistemon viminalis :: Weeping Bottlebrush,1999-06-08 00:00:00.000000 UTC,Tree,6,2x3
Callistemon viminalis :: Weeping Bottlebrush,1996-06-21 00:00:00.000000 UTC,Tree,6,3X4
Callistemon viminalis :: Weeping Bottlebrush,1996-06-21 00:00:00.000000 UTC,Tree,6,3X4
Callistemon viminalis :: Weeping Bottlebrush,1999-03-09 00:00:00.000000 UTC,Tree,6,3X4
Callistemon viminalis :: Weeping Bottlebrush,2016-04-28 00:00:00.000000 UTC,Tree,6,3X4
Callistemon viminalis :: Weeping Bottlebrush,1993-02-19 00:00:00.000000 UTC,Tree,6,3X4
Metrosideros excelsa :: New Zealand Xmas Tree,1992-01-06 00:00:00.000000 UTC,Tree,6,2X2
Metrosideros excelsa :: New Zealand Xmas Tree,2000-03-17 00:00:00.000000 UTC,Tree,6,5x5
Photinia fraseri :: Photinia: Chinese photinia,1997-02-04 00:00:00.000000 UTC,Tree,6,2X2
Platanus x hispanica :: Sycamore: London Plane,2008-04-23 00:00:00.000000 UTC,Tree,6,2X3
Platanus x hispanica :: Sycamore: London Plane,2011-01-01 00:00:00.000000 UTC,Tree,6,3x6
Platanus x hispanica :: Sycamore: London Plane,2008-12-02 00:00:00.000000 UTC,Tree,6,4x8
Platanus x hispanica :: Sycamore: London Plane,2008-12-02 00:00:00.000000 UTC,Tree,6,4x8
Platanus x hispanica :: Sycamore: London Plane,2008-12-02 00:00:00.000000 UTC,Tree,6,4x8
Platanus x hispanica :: Sycamore: London Plane,2008-12-02 00:00:00.000000 UTC,Tree,6,4x8
Platanus x hispanica :: Sycamore: London Plane,2008-12-02 00:00:00.000000 UTC,Tree,6,4x8
Platanus x hispanica :: Sycamore: London Plane,2008-12-02 00:00:00.000000 UTC,Tree,6,4x8
Robinia x ambigua 'Purple Robe' :: Purple Robe Locust,1998-08-17 00:00:00.000000 UTC,Tree,6,6x5
Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',1996-04-26 00:00:00.000000 UTC,Tree,6,2X3
Prunus cerasifera :: Cherry Plum,1998-02-18 00:00:00.000000 UTC,Tree,7,5x5
Prunus cerasifera :: Cherry Plum,1998-02-18 00:00:00.000000 UTC,Tree,7,5x5
Pittosporum undulatum :: Victorian Box,2002-09-19 00:00:00.000000 UTC,Tree,7,2x2
Magnolia doltsopa :: Himalayan Magnolia,1999-07-13 00:00:00.000000 UTC,Tree,7,2X3
Callistemon citrinus :: Lemon Bottlebrush,1972-09-12 00:00:00.000000 UTC,Tree,7,5x6
Callistemon viminalis :: Weeping Bottlebrush,1999-07-13 00:00:00.000000 UTC,Tree,7,2X3
Magnolia spp :: Magnolia,2005-07-22 00:00:00.000000 UTC,Tree,8,5x2
Magnolia spp :: Magnolia,1981-07-24 00:00:00.000000 UTC,Tree,8,9x7
Maytenus boaria :: Mayten,2004-04-08 00:00:00.000000 UTC,Tree,8,6x9
Myoporum laetum :: Myoporum,1972-07-31 00:00:00.000000 UTC,Tree,8,3x5
Olea europaea :: Olive Tree,1998-06-01 00:00:00.000000 UTC,Tree,8,2x2
Olea europaea :: Olive Tree,1977-06-09 00:00:00.000000 UTC,Tree,8,6x9
Olea europaea :: Olive Tree,1972-10-26 00:00:00.000000 UTC,Tree,8,9x3
Prunus cerasifera :: Cherry Plum,2008-06-02 00:00:00.000000 UTC,Tree,8,6x8
Prunus cerasifera :: Cherry Plum,2008-06-02 00:00:00.000000 UTC,Tree,8,6x8
Acacia baileyana :: Bailey's Acacia,2001-03-05 00:00:00.000000 UTC,Tree,8,2x3
Lophostemon confertus :: Brisbane Box,2006-02-28 00:00:00.000000 UTC,Tree,8,2X3
Lophostemon confertus :: Brisbane Box,2002-11-13 00:00:00.000000 UTC,Tree,8,3x6
Tristaniopsis laurina :: Swamp Myrtle,1997-05-14 00:00:00.000000 UTC,Tree,8,3X6
Magnolia grandiflora :: Southern Magnolia,1984-03-28 00:00:00.000000 UTC,Tree,8,3x6
Magnolia grandiflora :: Southern Magnolia,2007-05-04 00:00:00.000000 UTC,Tree,8,5x7
Arbutus 'Marina' :: Hybrid Strawberry Tree,2001-12-21 00:00:00.000000 UTC,Tree,8,2X3
Metrosideros excelsa :: New Zealand Xmas Tree,1997-05-13 00:00:00.000000 UTC,Tree,8,3X6
Metrosideros excelsa :: New Zealand Xmas Tree,1993-10-01 00:00:00.000000 UTC,Tree,8,6x4
Platanus x hispanica :: Sycamore: London Plane,1987-08-04 00:00:00.000000 UTC,Tree,8,3x6
Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,2002-02-23 00:00:00.000000 UTC,Tree,8,2X3
Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,2007-04-12 00:00:00.000000 UTC,Tree,8,5x5
Metrosideros excelsa :: New Zealand Xmas Tree,1993-10-01 00:00:00.000000 UTC,Tree,9,6x4
Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',1998-05-29 00:00:00.000000 UTC,Tree,9,6x9
Maytenus boaria :: Mayten,1990-05-09 00:00:00.000000 UTC,Tree,10,3x4
Olea europaea :: Olive Tree,1973-06-06 00:00:00.000000 UTC,Tree,10,5x6
Ginkgo biloba :: Maidenhair Tree,1997-07-28 00:00:00.000000 UTC,Tree,10,6x3
Prunus cerasifera :: Cherry Plum,2008-06-02 00:00:00.000000 UTC,Tree,10,8x6
Ficus retusa nitida :: Banyan Fig,1984-02-22 00:00:00.000000 UTC,Tree,10,5x6
Jacaranda mimosifolia :: Jacaranda,2014-06-17 00:00:00.000000 UTC,Tree,10,3x4
Acacia baileyana :: Bailey's Acacia,1997-09-19 00:00:00.000000 UTC,Tree,10,3X4
Pyrus calleryana :: Ornamental Pear,1999-11-18 00:00:00.000000 UTC,Tree,10,3x6
Quercus agrifolia :: Coast Live Oak,2003-01-03 00:00:00.000000 UTC,Tree,10,6x3
Agonis flexuosa :: Peppermint Willow,2009-07-02 00:00:00.000000 UTC,Tree,10,3x6
Lophostemon confertus :: Brisbane Box,2003-11-19 00:00:00.000000 UTC,Tree,10,3X4
Prunus serrulata :: Ornamental Cherry,2000-06-21 00:00:00.000000 UTC,Tree,10,3x6
Tristaniopsis laurina :: Swamp Myrtle,1992-06-15 00:00:00.000000 UTC,Tree,10,3X4
Acacia melanoxylon :: Blackwood Acacia,1990-06-25 00:00:00.000000 UTC,Tree,10,3x4
Arbutus 'Marina' :: Hybrid Strawberry Tree,2014-03-20 00:00:00.000000 UTC,Tree,10,3x5
Metrosideros excelsa :: New Zealand Xmas Tree,2000-06-05 00:00:00.000000 UTC,Tree,10,2x2
Metrosideros excelsa :: New Zealand Xmas Tree,2000-06-05 00:00:00.000000 UTC,Tree,10,2x2
Metrosideros excelsa :: New Zealand Xmas Tree,2000-06-05 00:00:00.000000 UTC,Tree,10,2x2
Metrosideros excelsa :: New Zealand Xmas Tree,1987-08-13 00:00:00.000000 UTC,Tree,10,4x6
Metrosideros excelsa :: New Zealand Xmas Tree,1993-10-01 00:00:00.000000 UTC,Tree,10,6x4
Metrosideros excelsa :: New Zealand Xmas Tree,1993-10-01 00:00:00.000000 UTC,Tree,10,6x4
Platanus x hispanica :: Sycamore: London Plane,1994-09-02 00:00:00.000000 UTC,Tree,10,2X3
Platanus x hispanica :: Sycamore: London Plane,1996-12-03 00:00:00.000000 UTC,Tree,10,2x2
Platanus x hispanica :: Sycamore: London Plane,2008-12-02 00:00:00.000000 UTC,Tree,10,4x8
